PID,Type,ThreadID,SuspendCount,PriorityClass,Priority,Teb
12236,Infected,0x2fa0   ,0,32,0, 0xaf1fd10000
12236,Infected,0x1978   ,0,32,0, 0xaf1fd12000
12236,Infected,0x2254   ,0,32,0, 0xaf1fd14000
12236,Infected,0x964    ,0,32,0, 0xaf1fd16000
12236,Infected,0x1608   ,0,32,0, 0xaf1fd18000
12236,Infected,0x1140   ,0,32,0, 0xaf1fd1a000
12236,Infected,0x2080   ,0,32,4294967292, 0xaf1fd1c000
12236,Infected,0x290c   ,0,32,0, 0xaf1fd1e000
12236,Infected,0x30e4   ,0,32,0, 0xaf1fd20000
12236,Infected,0x80c    ,0,32,0, 0xaf1fd22000
12236,Infected,0x1af0   ,0,32,0, 0xaf1fd24000
12236,Infected,0x1e28   ,0,32,0, 0xaf1fd26000
12236,Infected,0x36c4   ,0,32,0, 0xaf1fd28000
12236,Infected,0x3ac8   ,0,32,0, 0xaf1fd2a000
12236,Infected,0x36a4   ,0,32,0, 0xaf1fd2c000
12236,Infected,0x1ffc   ,0,32,0, 0xaf1fd2e000
12236,Infected,0x1358   ,0,32,0, 0xaf1fd30000
12236,Infected,0x2b4c   ,0,32,0, 0xaf1fd32000
12236,Infected,0x2df8   ,0,32,0, 0xaf1fd34000
12236,Infected,0x1570   ,0,32,0, 0xaf1fd36000
12236,Infected,0x3b08   ,0,32,0, 0xaf1fd38000
12236,Infected,0x27c0   ,0,32,0, 0xaf1fd3a000
12236,Infected,0x20e8   ,0,32,0, 0xaf1fd3c000
12236,Infected,0x1e40   ,0,32,0, 0xaf1fd3e000
12236,Infected,0x3858   ,0,32,0, 0xaf1fd40000
12236,Infected,0x2e24   ,0,32,0, 0xaf1fd42000
12236,Infected,0x2a68   ,0,32,0, 0xaf1fd44000
12236,Infected,0x3244   ,0,32,0, 0xaf1fd46000
12236,Infected,0x2fa8   ,0,32,0, 0xaf1fd48000
12236,Infected,0x10cc   ,0,32,0, 0xaf1fd4a000
12236,Infected,0x3be4   ,0,32,0, 0xaf1fd4c000
12236,Infected,0x2bb0   ,0,32,0, 0xaf1fd4e000
12236,Infected,0x20ac   ,0,32,0, 0xaf1fd50000
12236,Infected,0x125c   ,0,32,0, 0xaf1fd52000
12236,Infected,0x17e0   ,0,32,0, 0xaf1fd54000
12236,Infected,0x2b64   ,0,32,0, 0xaf1fd56000
12236,Infected,0x34c4   ,0,32,4294967292, 0xaf1fd58000
12236,Infected,0x3b7c   ,0,32,0, 0xaf1fd5a000
12236,Infected,0x395c   ,0,32,0, 0xaf1fd5c000
12236,Infected,0xc98    ,0,32,0, 0xaf1fd5e000
12236,Infected,0x1b10   ,0,32,0, 0xaf1fd60000
12236,Infected,0x1c3c   ,0,32,0, 0xaf1fd62000
12236,Infected,0x2e18   ,0,32,0, 0xaf1fd64000
12236,Infected,0x2780   ,0,32,0, 0xaf1fd68000
12236,Infected,0x12e0   ,0,32,0, 0xaf1fd6a000
12236,Infected,0x1cb0   ,0,32,0, 0xaf1fd6e000
12236,Infected,0x25f0   ,0,32,0, 0xaf1fd70000
124,Infected,0xe50    ,0,32,0, 0x64d931b000
124,Infected,0x3168   ,0,32,0, 0x64d9329000
124,Infected,0x7b8    ,0,32,0, 0x64d932f000
124,Infected,0xfb0    ,0,32,0, 0x64d9331000
124,Infected,0x3210   ,0,32,0, 0x64d9337000
124,Infected,0x830    ,0,32,0, 0x64d9339000
124,Infected,0x2290   ,0,32,0, 0x64d933d000
124,Infected,0x313c   ,0,32,0, 0x64d9343000
124,Infected,0x580    ,0,32,0, 0x64d9345000
124,Infected,0x18fc   ,0,32,0, 0x64d9347000
124,Infected,0x28a0   ,0,32,0, 0x64d9349000
124,Infected,0xe34    ,0,32,0, 0x64d934b000
124,Infected,0x3690   ,0,32,0, 0x64d934f000
124,Infected,0x5dc    ,0,32,0, 0x64d9353000
124,Infected,0x3b90   ,0,32,0, 0x64d9367000
124,Infected,0x373c   ,0,32,0, 0x64d9369000
124,Infected,0x2b90   ,0,32,0, 0x64d9377000
124,Infected,0x2860   ,0,32,0, 0x64d9379000
124,Infected,0x216c   ,0,32,0, 0x64d937b000
124,Infected,0x794    ,0,32,0, 0x64d937d000
124,Infected,0x2e9c   ,0,32,0, 0x64d9381000
124,Infected,0x30f8   ,0,32,0, 0x64d9383000
124,Infected,0x35b8   ,0,32,0, 0x64d9389000
124,Infected,0x3bfc   ,0,32,0, 0x64d938d000
124,Infected,0x34b4   ,0,32,0, 0x64d938f000
12684,Infected,0x2ba0   ,0,32,0, 0x60d7095000
12684,Infected,0x1c38   ,0,32,0, 0x60d709d000
12684,Infected,0xa44    ,0,32,0, 0x60d709f000
12684,Infected,0x1464   ,0,32,0, 0x60d70a3000
12684,Infected,0xd2c    ,0,32,0, 0x60d70a5000
12684,Infected,0x178c   ,0,32,0, 0x60d70a7000
12684,Infected,0x2918   ,0,32,15, 0x60d70af000
12720.1,Infected,0x14c0   ,0,32,0, 0x5adbf50000
12720.1,Infected,0x750    ,0,32,0, 0x5adbf58000
12720.1,Infected,0x2e34   ,0,32,0, 0x5adbf5a000
12720.1,Infected,0x3a14   ,0,32,0, 0x5adbf5c000
12720.1,Infected,0x3520   ,0,32,0, 0x5adbf5e000
12720.1,Infected,0x31f4   ,0,32,0, 0x5adbf60000
12720.1,Infected,0x13bc   ,0,32,0, 0x5adbf62000
12720.1,Infected,0x381c   ,0,32,0, 0x5adbf64000
12720.1,Infected,0x2e98   ,0,32,0, 0x5adbf66000
12720.1,Infected,0x2358   ,0,32,0, 0x5adbf68000
12720.1,Infected,0x342c   ,0,32,0, 0x5adbf72000
12720.1,Infected,0x7c4    ,0,32,0, 0x5adbf7a000
12720.1,Infected,0x2a28   ,0,32,0, 0x5adbf7c000
12720.1,Infected,0x1b54   ,0,32,0, 0x5adbf7e000
12720.1,Infected,0x33a0   ,0,32,0, 0x5adbf80000
12720.1,Infected,0x8ac    ,0,32,0, 0x5adbf88000
12720.1,Infected,0x1d70   ,0,32,0, 0x5adbf8c000
12720.1,Infected,0x3074   ,0,32,0, 0x5adbf96000
12720.1,Infected,0x1ff8   ,0,32,0, 0x5adbfbe000
12720.1,Infected,0x1f24   ,0,32,0, 0x5adbfc2000
12720.1,Infected,0x1c6c   ,0,32,0, 0x5adbfc4000
12720.1,Infected,0x4fc    ,0,32,0, 0x5adbfc6000
12720.1,Infected,0x5f4    ,0,32,0, 0x5adbfc8000
12720.1,Infected,0x24d8   ,0,32,0, 0x5adbfca000
12720.1,Infected,0x2da8   ,0,32,0, 0x5adbfd4000
12720.1,Infected,0x958    ,0,32,0, 0x5adbfd6000
12720.1,Infected,0xe0c    ,0,32,0, 0x5adbfd8000
12720.1,Infected,0x3924   ,0,32,0, 0x5adbfda000
12720.1,Infected,0xdb4    ,0,32,0, 0x5adbfdc000
12720.1,Infected,0x16c8   ,0,32,0, 0x5adbfe2000
12720.1,Infected,0x347c   ,0,32,0, 0x5adbfe4000
1288.1,Infected,0x43c    ,0,32,0, 0xae5a54a000
1288.1,Infected,0x1a14   ,0,32,0, 0xae5a552000
1288.1,Infected,0x2998   ,0,32,0, 0xae5a554000
1288.1,Infected,0x200c   ,0,32,0, 0xae5a558000
1288.1,Infected,0x2eb0   ,0,32,0, 0xae5a55a000
1288.1,Infected,0x1094   ,0,32,0, 0xae5a55c000
1288.1,Infected,0x3118   ,0,32,15, 0xae5a564000
1288.1,Infected,0x1a08   ,0,32,0, 0xae5a566000
1288.1,Infected,0x2c94   ,0,32,0, 0xae5a56c000
13240,Infected,0x2f4    ,0,32,0, 0xa749e6e000
13240,Infected,0x2f9c   ,0,32,0, 0xa749e7c000
13240,Infected,0x2498   ,0,32,0, 0xa749e7e000
13240,Infected,0x2e48   ,0,32,0, 0xa749e8a000
13240,Infected,0x14f0   ,0,32,0, 0xa749e8c000
13240,Infected,0x1968   ,0,32,0, 0xa749e90000
13240,Infected,0x3408   ,0,32,0, 0xa749e92000
13240,Infected,0x228c   ,0,32,0, 0xa749e94000
13240,Infected,0x3190   ,0,32,0, 0xa749e96000
13240,Infected,0x35e8   ,0,32,0, 0xa749ea2000
13240,Infected,0x3b84   ,0,32,0, 0xa749eae000
13240,Infected,0x3394   ,0,32,0, 0xa749eb0000
13240,Infected,0x2fd4   ,0,32,0, 0xa749eb2000
13240,Infected,0x1d5c   ,0,32,0, 0xa749eb4000
13240,Infected,0x2720   ,0,32,0, 0xa749ec0000
13240,Infected,0x3a00   ,0,32,0, 0xa749ed2000
13240,Infected,0x27b4   ,0,32,0, 0xa749ed6000
13240,Infected,0x25dc   ,0,32,0, 0xa749ed8000
13240,Infected,0x2ec4   ,0,32,0, 0xa749ee0000
13240,Infected,0x2b70   ,0,32,0, 0xa749ee4000
13240,Infected,0x302c   ,0,32,0, 0xa749ee6000
13240,Infected,0x24c    ,0,32,0, 0xa749eea000
13240,Infected,0x304c   ,0,32,0, 0xa749eec000
13240,Infected,0x3324   ,0,32,0, 0xa749eee000
13240,Infected,0x3080   ,0,32,0, 0xa749ef4000
13608.1,Infected,0x3600   ,0,32,1, 0xfd1db6f000
13608.1,Infected,0x30f8   ,0,32,0, 0xfd1db7d000
13608.1,Infected,0x1ef0   ,0,32,0, 0xfd1db81000
13608.1,Infected,0x1c44   ,0,32,0, 0xfd1db83000
13608.1,Infected,0x2824   ,0,32,0, 0xfd1db85000
13608.1,Infected,0x1174   ,0,32,0, 0xfd1db87000
13608.1,Infected,0x3754   ,0,32,4294967292, 0xfd1db89000
13608.1,Infected,0x854    ,0,32,0, 0xfd1db8b000
13608.1,Infected,0xdf0    ,0,32,1, 0xfd1db8d000
13608.1,Infected,0x8cc    ,0,32,0, 0xfd1db8f000
13608.1,Infected,0x3120   ,0,32,0, 0xfd1db91000
13608.1,Infected,0x1af0   ,0,32,0, 0xfd1db93000
13608.1,Infected,0x37a0   ,0,32,0, 0xfd1db95000
13608.1,Infected,0x1a58   ,0,32,0, 0xfd1db97000
13608.1,Infected,0x35ec   ,0,32,0, 0xfd1db99000
13608.1,Infected,0x31ac   ,0,32,0, 0xfd1db9b000
13608.1,Infected,0x10f0   ,0,32,0, 0xfd1db9d000
13608.1,Infected,0xf34    ,0,32,0, 0xfd1db9f000
13608.1,Infected,0x3658   ,0,32,0, 0xfd1dba1000
13608.1,Infected,0x37e8   ,0,32,4294967292, 0xfd1dba3000
13608.1,Infected,0x130c   ,0,32,0, 0xfd1dba5000
13608.1,Infected,0x312c   ,0,32,0, 0xfd1dba7000
13608.1,Infected,0x2940   ,0,32,0, 0xfd1dba9000
13608.1,Infected,0x2710   ,0,32,0, 0xfd1dbab000
13608.1,Infected,0x120    ,0,32,0, 0xfd1dbad000
13608.1,Infected,0x2e60   ,0,32,0, 0xfd1dbaf000
13608.1,Infected,0x3ab8   ,0,32,0, 0xfd1dbb1000
13608.1,Infected,0x3260   ,0,32,0, 0xfd1dbb3000
13608.1,Infected,0x345c   ,0,32,0, 0xfd1dbb5000
13608.1,Infected,0x3458   ,0,32,0, 0xfd1dbb7000
13608.1,Infected,0x19c4   ,0,32,0, 0xfd1dbb9000
13608.1,Infected,0x2ecc   ,0,32,0, 0xfd1dbbb000
13608.1,Infected,0x694    ,0,32,0, 0xfd1dbbd000
13608.1,Infected,0x2ee0   ,0,32,0, 0xfd1dbbf000
13608.1,Infected,0x313c   ,0,32,0, 0xfd1dbc1000
13608.1,Infected,0x580    ,0,32,0, 0xfd1dbc3000
13608.1,Infected,0x2c6c   ,0,32,0, 0xfd1dbc5000
13608.1,Infected,0xb00    ,0,32,0, 0xfd1dbc7000
13608.1,Infected,0x12f8   ,0,32,0, 0xfd1dbc9000
13608.1,Infected,0x2090   ,0,32,0, 0xfd1dbcb000
13608.1,Infected,0x2440   ,0,32,0, 0xfd1dbcd000
13608.1,Infected,0x3464   ,0,32,0, 0xfd1dbcf000
13608.1,Infected,0x3474   ,0,32,0, 0xfd1dbd1000
13608.1,Infected,0x2c38   ,0,32,0, 0xfd1dbd3000
13608.1,Infected,0x700    ,0,32,0, 0xfd1dbd5000
13608.1,Infected,0x1e80   ,0,32,0, 0xfd1dbd7000
13608.1,Infected,0x1e04   ,0,32,0, 0xfd1dbd9000
13608.1,Infected,0x183c   ,0,32,0, 0xfd1dbdb000
13608.1,Infected,0x181c   ,0,32,4294967292, 0xfd1dbdd000
13608.1,Infected,0x4b0    ,0,32,0, 0xfd1dbdf000
13608.1,Infected,0x11e0   ,0,32,0, 0xfd1dbe1000
13608.1,Infected,0x1d5c   ,0,32,0, 0xfd1dbe3000
13608.1,Infected,0x3bf0   ,0,32,0, 0xfd1dbe5000
13608.1,Infected,0x3b14   ,0,32,0, 0xfd1dbe7000
13608.1,Infected,0x5d8    ,0,32,0, 0xfd1dbe9000
13608.1,Infected,0x379c   ,0,32,0, 0xfd1dbeb000
13928.1,Infected,0x176c   ,0,32,0, 0x344ae02000
13928.1,Infected,0x2e44   ,0,32,0, 0x344ae18000
13928.1,Infected,0x2134   ,0,32,0, 0x344ae22000
13928.1,Infected,0xbe4    ,0,32,0, 0x344ae24000
13928.1,Infected,0x3be4   ,0,32,0, 0x344ae28000
13928.1,Infected,0x24dc   ,0,32,0, 0x344ae2a000
13928.1,Infected,0xdf8    ,0,32,0, 0x344ae2c000
13928.1,Infected,0x26e8   ,0,32,0, 0x344ae2e000
13928.1,Infected,0x3610   ,0,32,0, 0x344ae34000
13928.1,Infected,0x2c18   ,0,32,0, 0x344ae46000
13928.1,Infected,0xcf4    ,0,32,0, 0x344ae48000
13928.1,Infected,0x3498   ,0,32,0, 0x344ae5c000
13928.1,Infected,0x34a0   ,0,32,0, 0x344ae5e000
13928.1,Infected,0x3200   ,0,32,0, 0x344ae60000
13928.1,Infected,0x2994   ,0,32,0, 0x344ae64000
13928.1,Infected,0x37d4   ,0,32,0, 0x344ae68000
13928.1,Infected,0x31c4   ,0,32,0, 0x344ae6a000
13928.1,Infected,0x1cb4   ,0,32,0, 0x344ae70000
13928.1,Infected,0x3374   ,0,32,0, 0x344ae76000
13928.1,Infected,0x2cac   ,0,32,0, 0x344ae7c000
13928.1,Infected,0x18f4   ,0,32,0, 0x344ae7e000
13928.1,Infected,0x337c   ,0,32,0, 0x344ae80000
13928.1,Infected,0x2da8   ,0,32,0, 0x344ae82000
14400,Infected,0xe24    ,0,32,0, 0x2f8af8e000
14400,Infected,0x56c    ,0,32,0, 0x2f8af96000
14400,Infected,0x29b4   ,0,32,0, 0x2f8afa2000
14400,Infected,0x34d4   ,0,32,0, 0x2f8afa4000
14400,Infected,0x2a44   ,0,32,15, 0x2f8afa8000
14400,Infected,0x216c   ,0,32,0, 0x2f8afac000
14400,Infected,0x470    ,0,32,0, 0x2f8afae000
14400,Infected,0x794    ,0,32,0, 0x2f8afb0000
14400,Infected,0x2860   ,0,32,0, 0x2f8afb4000
14400,Infected,0x33a0   ,0,32,0, 0x2f8afd2000
14400,Infected,0xe28    ,0,32,0, 0x2f8afd4000
14460.1,Infected,0x20c0   ,0,64,1, 0x2a4a6a3000
14460.1,Infected,0x1a20   ,0,64,0, 0x2a4a6a9000
14460.1,Infected,0x18fc   ,0,64,0, 0x2a4a6ab000
14460.1,Infected,0x2f14   ,0,64,0, 0x2a4a6ad000
14460.1,Infected,0x2738   ,0,64,0, 0x2a4a6af000
14460.1,Infected,0x30f0   ,0,64,4294967293, 0x2a4a6b1000
14460.1,Infected,0x12e0   ,0,64,1, 0x2a4a6b3000
14460.1,Infected,0x28a0   ,0,64,0, 0x2a4a6b5000
14460.1,Infected,0x33a8   ,0,64,0, 0x2a4a6b7000
14460.1,Infected,0x3690   ,0,64,0, 0x2a4a6b9000
14460.1,Infected,0x3bac   ,0,64,1, 0x2a4a6bb000
14460.1,Infected,0x2f40   ,0,64,0, 0x2a4a6bd000
14460.1,Infected,0x1104   ,0,64,0, 0x2a4a6bf000
14460.1,Infected,0x3ba4   ,0,64,0, 0x2a4a6c1000
14460.1,Infected,0x5d0    ,0,64,0, 0x2a4a6c3000
14460.1,Infected,0x145c   ,0,64,0, 0x2a4a6c5000
14460.1,Infected,0x5dc    ,0,64,0, 0x2a4a6c7000
14460.1,Infected,0x1da4   ,0,64,0, 0x2a4a6c9000
14460.1,Infected,0x162c   ,0,64,0, 0x2a4a6cf000
14460.1,Infected,0x330c   ,0,64,0, 0x2a4a6d1000
14460.1,Infected,0x2d7c   ,0,64,0, 0x2a4a6d9000
14460.1,Infected,0x1c70   ,0,64,0, 0x2a4a6db000
14460.1,Infected,0x173c   ,0,64,4294967295, 0x2a4a6df000
14460.1,Infected,0x263c   ,0,64,0, 0x2a4a6e1000
14460.1,Infected,0x31a0   ,0,64,0, 0x2a4a6e3000
14460.1,Infected,0x3324   ,0,64,0, 0x2a4a6e5000
14460.1,Infected,0x5ec    ,0,64,0, 0x2a4a6f1000
14460.1,Infected,0x4e4    ,0,64,0, 0x2a4a6f3000
14460.1,Infected,0x3a10   ,0,64,0, 0x2a4a6f5000
14460.1,Infected,0x1020   ,0,64,15, 0x2a4a6f7000
14460.1,Infected,0x1604   ,0,64,0, 0x2a4a6f9000
14460.1,Infected,0x34ec   ,0,64,0, 0x2a4a6fb000
14460.1,Infected,0xafc    ,0,64,4294967293, 0x2a4a6fd000
14460.1,Infected,0x1340   ,0,64,0, 0x2a4a6ff000
14756,Infected,0x1cb8   ,0,32,0, 0x85ee874000
14756,Infected,0xe2c    ,0,32,0, 0x85ee87c000
14756,Infected,0x3b78   ,0,32,0, 0x85ee880000
14756,Infected,0x1380   ,0,32,0, 0x85ee886000
14756,Infected,0x3634   ,0,32,15, 0x85ee88c000
14756,Infected,0x242c   ,0,32,0, 0x85ee894000
14756,Infected,0x38c0   ,0,32,0, 0x85ee8a2000
14756,Infected,0x1f0c   ,0,32,0, 0x85ee8b8000
14756,Infected,0x738    ,0,32,0, 0x85ee8c2000
14860,Infected,0x3894   ,0,32,0, 0xb340457000
14860,Infected,0x3afc   ,0,32,0, 0xb34045f000
14860,Infected,0x3398   ,0,32,0, 0xb340461000
14860,Infected,0x3558   ,0,32,0, 0xb340463000
14860,Infected,0x20d8   ,0,32,0, 0xb340465000
14860,Infected,0x32e0   ,0,32,0, 0xb340467000
14860,Infected,0x3104   ,0,32,0, 0xb340469000
14860,Infected,0x5b8    ,0,32,0, 0xb34046b000
14860,Infected,0x15ec   ,0,32,0, 0xb34046d000
14860,Infected,0x1e3c   ,0,32,0, 0xb34046f000
14860,Infected,0x269c   ,0,32,0, 0xb340471000
14860,Infected,0x3718   ,0,32,0, 0xb34047b000
14860,Infected,0x3bb8   ,0,32,0, 0xb340483000
14860,Infected,0x2c48   ,0,32,0, 0xb340485000
14860,Infected,0x122c   ,0,32,0, 0xb340487000
14860,Infected,0x3208   ,0,32,0, 0xb340489000
14860,Infected,0x1d54   ,0,32,0, 0xb34048b000
14860,Infected,0x1bd4   ,0,32,0, 0xb34048f000
14860,Infected,0x3160   ,0,32,0, 0xb340497000
14860,Infected,0x11f8   ,0,32,0, 0xb34049b000
14860,Infected,0x394c   ,0,32,0, 0xb3404bd000
14860,Infected,0x3a68   ,0,32,0, 0xb3404c1000
14860,Infected,0x2d3c   ,0,32,0, 0xb3404c3000
14860,Infected,0x21f8   ,0,32,0, 0xb3404c5000
14860,Infected,0x32bc   ,0,32,0, 0xb3404c7000
14860,Infected,0x1edc   ,0,32,0, 0xb3404c9000
14860,Infected,0x2504   ,0,32,0, 0xb3404cd000
14860,Infected,0x34e0   ,0,32,0, 0xb3404cf000
14860,Infected,0x197c   ,0,32,0, 0xb3404d5000
14860,Infected,0x3260   ,0,32,0, 0xb3404d7000
14860,Infected,0x2e40   ,0,32,0, 0xb3404d9000
14900,Infected,0x2f7c   ,0,32,0, 0xa24c7fb000
14900,Infected,0x3bc0   ,0,32,0, 0xa24c604000
14900,Infected,0x2f0c   ,0,32,0, 0xa24c606000
14900,Infected,0x1350   ,0,32,0, 0xa24c608000
14900,Infected,0x34f4   ,0,32,0, 0xa24c60a000
14900,Infected,0x3448   ,0,32,0, 0xa24c60c000
14900,Infected,0x2c5c   ,0,32,0, 0xa24c60e000
14900,Infected,0x770    ,0,32,0, 0xa24c610000
14900,Infected,0x5a8    ,0,32,0, 0xa24c612000
14900,Infected,0x32a0   ,0,32,0, 0xa24c614000
14900,Infected,0x25c0   ,0,32,0, 0xa24c61e000
14900,Infected,0x1a64   ,0,32,0, 0xa24c624000
14900,Infected,0x2db8   ,0,32,0, 0xa24c628000
14900,Infected,0x2468   ,0,32,0, 0xa24c62c000
14900,Infected,0x1214   ,0,32,0, 0xa24c62e000
14900,Infected,0x1edc   ,0,32,0, 0xa24c630000
14900,Infected,0x2850   ,0,32,0, 0xa24c632000
14900,Infected,0x3880   ,0,32,0, 0xa24c63a000
14900,Infected,0x3764   ,0,32,0, 0xa24c63e000
14900,Infected,0x358    ,0,32,0, 0xa24c66e000
14900,Infected,0x39ec   ,0,32,0, 0xa24c672000
14900,Infected,0x1aa8   ,0,32,0, 0xa24c674000
14900,Infected,0x1924   ,0,32,0, 0xa24c676000
14900,Infected,0x2b98   ,0,32,0, 0xa24c678000
14900,Infected,0x22ec   ,0,32,0, 0xa24c67a000
14900,Infected,0x26e4   ,0,32,0, 0xa24c686000
14900,Infected,0x37a0   ,0,32,0, 0xa24c688000
14900,Infected,0x185c   ,0,32,0, 0xa24c68a000
14900,Infected,0x3468   ,0,32,0, 0xa24c68c000
14900,Infected,0x39d8   ,0,32,0, 0xa24c68e000
14900,Infected,0x1c24   ,0,32,0, 0xa24c696000
14904.1,Infected,0x33f8   ,0,32,0, 0x3f98f62000
14904.1,Infected,0x272c   ,0,32,0, 0x3f98f6a000
14904.1,Infected,0x3494   ,0,32,0, 0x3f98f6c000
14904.1,Infected,0x23e0   ,0,32,0, 0x3f98f6e000
14904.1,Infected,0x2038   ,0,32,0, 0x3f98f70000
14904.1,Infected,0x1fac   ,0,32,0, 0x3f98f72000
14904.1,Infected,0x2f48   ,0,32,0, 0x3f98f74000
14904.1,Infected,0x34b8   ,0,32,0, 0x3f98f76000
14904.1,Infected,0x3044   ,0,32,0, 0x3f98f78000
14904.1,Infected,0x2fcc   ,0,32,0, 0x3f98f7a000
14904.1,Infected,0x2ea4   ,0,32,0, 0x3f98f84000
14904.1,Infected,0xa70    ,0,32,0, 0x3f98f88000
14904.1,Infected,0x34e4   ,0,32,0, 0x3f98f8e000
14904.1,Infected,0xf10    ,0,32,0, 0x3f98f92000
14904.1,Infected,0x3100   ,0,32,0, 0x3f98f94000
14904.1,Infected,0x359c   ,0,32,0, 0x3f98f96000
14904.1,Infected,0x303c   ,0,32,0, 0x3f98f98000
14904.1,Infected,0x3534   ,0,32,0, 0x3f98fa0000
14904.1,Infected,0x32b0   ,0,32,0, 0x3f98fa6000
14904.1,Infected,0x30fc   ,0,32,0, 0x3f98fcc000
14904.1,Infected,0x14d0   ,0,32,0, 0x3f98fd0000
14904.1,Infected,0x18d4   ,0,32,0, 0x3f98fd2000
14904.1,Infected,0x3038   ,0,32,0, 0x3f98fd4000
14904.1,Infected,0x3a70   ,0,32,0, 0x3f98fd6000
14904.1,Infected,0x311c   ,0,32,0, 0x3f98fd8000
14904.1,Infected,0x181c   ,0,32,0, 0x3f98fe0000
14904.1,Infected,0x2b4c   ,0,32,0, 0x3f98fe4000
14904.1,Infected,0x1a48   ,0,32,0, 0x3f98fe8000
14904.1,Infected,0xdb4    ,0,32,0, 0x3f98fea000
14904.1,Infected,0x590    ,0,32,0, 0x3f98ff0000
14904.1,Infected,0xf40    ,0,32,0, 0x3f98ff2000
15180.1,Infected,0x3a60   ,0,32,0, 0x92379ed000
15180.1,Infected,0x2f5c   ,0,32,0, 0x9237806000
15180.1,Infected,0x23fc   ,0,32,0, 0x923780a000
15180.1,Infected,0x321c   ,0,32,0, 0x923780e000
15180.1,Infected,0x2df0   ,0,32,0, 0x9237810000
15180.1,Infected,0x2f78   ,0,32,0, 0x9237812000
15180.1,Infected,0x1020   ,0,32,0, 0x9237814000
15180.1,Infected,0x2c68   ,0,32,0, 0x9237816000
15180.1,Infected,0x630    ,0,32,0, 0x9237820000
15180.1,Infected,0x3cc    ,0,32,0, 0x9237832000
15180.1,Infected,0x2ef8   ,0,32,0, 0x9237834000
15180.1,Infected,0x173c   ,0,32,0, 0x923783c000
15180.1,Infected,0x35c0   ,0,32,0, 0x9237846000
15180.1,Infected,0x3578   ,0,32,0, 0x9237848000
15180.1,Infected,0x25e8   ,0,32,0, 0x923784a000
15180.1,Infected,0x2cac   ,0,32,0, 0x923784e000
15180.1,Infected,0x2e94   ,0,32,0, 0x9237852000
15180.1,Infected,0x3ad4   ,0,32,0, 0x9237856000
15180.1,Infected,0x3874   ,0,32,0, 0x9237860000
15180.1,Infected,0x3870   ,0,32,0, 0x9237862000
15180.1,Infected,0x3844   ,0,32,0, 0x9237868000
15180.1,Infected,0x2aec   ,0,32,0, 0x923786e000
15180.1,Infected,0x3158   ,0,32,0, 0x9237872000
15180.1,Infected,0x32ac   ,0,32,0, 0x9237874000
15320.1,Infected,0x3bc4   ,0,32,0, 0xe007593000
15320.1,Infected,0x3244   ,0,32,0, 0xe00759b000
15320.1,Infected,0x24ec   ,0,32,0, 0xe00759f000
15320.1,Infected,0x16d0   ,0,32,0, 0xe0075a1000
15320.1,Infected,0x3718   ,0,32,0, 0xe0075a7000
15320.1,Infected,0x2fec   ,0,32,0, 0xe0075a9000
15320.1,Infected,0x2b10   ,0,32,0, 0xe0075ad000
15320.1,Infected,0x36f8   ,0,32,0, 0xe0075af000
15320.1,Infected,0x270    ,0,32,0, 0xe0075b1000
15320.1,Infected,0x5bc    ,0,32,0, 0xe0075b3000
15320.1,Infected,0x3784   ,0,32,0, 0xe0075b5000
15320.1,Infected,0x38b8   ,0,32,0, 0xe0075b7000
15320.1,Infected,0x1514   ,0,32,0, 0xe0075b9000
15320.1,Infected,0x3af0   ,0,32,0, 0xe0075bb000
15320.1,Infected,0x3a58   ,0,32,0, 0xe0075bd000
15320.1,Infected,0x608    ,0,32,0, 0xe0075bf000
15320.1,Infected,0x3b0c   ,0,32,0, 0xe0075c1000
15320.1,Infected,0x454    ,0,32,0, 0xe0075c3000
15320.1,Infected,0x3b98   ,0,32,0, 0xe0075c5000
15320.1,Infected,0x384c   ,0,32,0, 0xe0075c7000
15320.1,Infected,0x326c   ,0,32,0, 0xe0075c9000
15320.1,Infected,0xdd8    ,0,32,0, 0xe0075cb000
15320.1,Infected,0x1310   ,0,32,0, 0xe0075cd000
15320.1,Infected,0x308c   ,0,32,0, 0xe0075cf000
15320.1,Infected,0x1fa8   ,0,32,0, 0xe0075d1000
15320.1,Infected,0x37c4   ,0,32,0, 0xe0075d3000
15320.1,Infected,0x2fd4   ,0,32,0, 0xe0075d5000
15320.1,Infected,0x2724   ,0,32,0, 0xe0075d7000
15320.1,Infected,0x26a0   ,0,32,0, 0xe0075d9000
15320.1,Infected,0x24b8   ,0,32,0, 0xe0075dd000
15320.1,Infected,0x1c74   ,0,32,0, 0xe0075e3000
15320.1,Infected,0x3160   ,0,32,0, 0xe0075e5000
15320.1,Infected,0x34e0   ,0,32,0, 0xe0075f1000
15320.1,Infected,0x3550   ,0,32,0, 0xe0075f5000
15320.1,Infected,0xfb0    ,0,32,0, 0xe0075f7000
15320.1,Infected,0x2fe4   ,0,32,0, 0xe0075f9000
15320.1,Infected,0x3a18   ,0,32,0, 0xe0075fd000
15320.1,Infected,0x3e4    ,0,32,1, 0xe007404000
15320.1,Infected,0x2a00   ,0,32,15, 0xe00740a000
15320.1,Infected,0x3538   ,0,32,4294967295, 0xe00740c000
15320.1,Infected,0x2e8    ,0,32,4294967295, 0xe00740e000
15320.1,Infected,0x350c   ,0,32,2, 0xe007410000
